Barcelona	locate in	Catalonia	316
David López Silva	play in	RCD Espanyol	316
David López Silva	born in	Barcelona	316
Spanish	play in	RCD Espanyol	316
Marco van Ginkel	play for	Vitesse	317
Papa Babacar 'Baba ' Diawara	play for	Sevilla FC	318
Sevilla FC	locate in	Spain	318
Papa Babacar 'Baba ' Diawara	play in	Spain	318
Tomás Eduardo Rincón Hernández	born in	San Cristobal	319
Tomás Eduardo Rincón Hernández	born in	Táchira	319
San Cristobal	locate in	Táchira	319
Spanish	play in	Elche	320
Víctor Rodríguez Romero	play in	Elche	320
Stefano Chuka Okaka	play for	Parma	321
Castiglione del Lago	locate in	Italy	321
Stefano Chuka Okaka	born in	Castiglione del Lago	321
Stefano Chuka Okaka	born in	Italy	321
Perugia	locate in	Italy	321
Stefano Chuka Okaka	play in	Roma	321
Stefano Chuka Okaka	born in	Perugia	321
Julián	play for	UD Almería	322
Spanish	play for	UD Almería	322
Julián Cuesta Díaz	refer as	Spanish	322
Julián Cuesta Díaz	refer as	Julián	322
Stefan Mitrović	play for	SC Freiburg	325
Antonio Adán Garrido	born in	Madrid	326
Antonio Adán Garrido	play for	Real Madrid	326
Spanish	play for	Real Madrid	326
French Ligue	play in	Paris	327
Diego Mariño Villar	born in	Galicia	329
Vigo	locate in	Galicia	329
Spanish	play in	Segunda División	329
Diego Mariño Villar	play in	Segunda División	329
Diego Mariño Villar	born in	Vigo	329
Thomas Libiih	play for	AEK Athens	331
Steve Leo Beleck A'Beka	born in	Yaoundé	331
Steve Leo Beleck A'Beka	born in	Cameroon	331
Cameroon	play for	AEK Athens	331
Steve Leo Beleck A'Beka	play for	AEK Athens	331
Tiago Abiola Delfim Almeida Ilori	play for	Sporting Clube de Portugal	332
Portuguese	play for	Sporting Clube de Portugal	332
Giorgi Chanturia	play for	Vitesse	334
Matteo Rubin	born in	Italy	335
Marcel Büchel	play in	Siena	336
Gubbio	play in	Siena	336
Marcel Büchel	play for	Gubbio	336
Danilo D'Ambrosio	play for	Torino	337
Iosif Cholevas	born in	Aschaffenburg	338
José Holebas	refer as	Iosif Cholevas	338
Iosif Cholevas	refer as	Greek	338
Segunda División	play in	Arsenal	339
Wellington Alves da Silva	play in	Arsenal	339
Wellington Alves da Silva	play for	Segunda División	339
Juan Antonio	born in	Trelew	340
Trelew	locate in	Chubut	340
Juan Antonio	born in	Chubut	340
Juan Antonio	play for	Sampdoria	340
Panagiotis Tachtsidis	play for	Hellas Verona	341
Panagiotis Tachtsidis	play in	Genoa	341
Henrique Adriano Buss	refer as	Henrique	342
Henrique	play for	Palmeiras	342
Antonio Rukavina	born in	Belgrade	343
Антонио Рукавина	born in	Belgrade	343
Diego Ribas da Cunha	refer as	Wolfsburg	344
Daniel Sartori Bessa	play in	Internazionale	345
Daniel Sartori Bessa	play for	Bologna	345
Bologna	play in	Internazionale	345
Yohan Benalouane	born in	Bagnols-sur-Cèze	346
David Cortés Caballero	born in	Llerena	347
David Cortés Caballero	born in	Badajoz	347
Llerena	locate in	Badajoz	347
David Cortés Caballero	play for	Granada CF	347
Spanish	play for	Granada CF	347
Manuel	born in	Andalusia	348
Manuel	born in	Jaén	348
Manu	born in	Jaén	348
Manu	play for	Sevilla FC	348
Manu	born in	Andalusia	348
Jaén	locate in	Andalusia	348
Manuel	play for	Sevilla FC	348
Spanish	play for	Sevilla FC	348
Kingsley Coman	play for	Juventus	349
Hassan Yebda	play for	Granada CF	350
Hassan Yebda	play in	Spain	350
Granada CF	locate in	Spain	350
Hassan Yebda	play in	Algeria	350
Íñigo Ruiz de Galarreta	play for	Athletic Bilbao	352
Spanish	play for	Athletic Bilbao	352
Alberto Lopo García	play for	Getafe CF	353
Franco Brienza	play for	Palermo	354
Antonio Manuel Luna Rodríguez	born in	Son Servera	356
Son Servera	locate in	Balearic Islands	356
Antonio Manuel Luna Rodríguez	born in	Balearic Islands	356
Antonio Manuel Luna Rodríguez	play for	Sevilla FC	356
Spanish	play for	Sevilla FC	356
Edson René Braafheid	play for	Hoffenheim	357
Spanish	play for	FC Barcelona B	359
Sergi Gómez Solà	play for	FC Barcelona B	359
Barcelona	locate in	Catalonia	359
Sergi Gómez Solà	born in	Catalonia	359
Sergi Gómez Solà	born in	Barcelona	359
Spanish	play for	Bologna FC	360
Martí Riverola Bataller	play for	Bologna FC	360
Álvaro Borja Morata Martín	born in	Madrid	361
Spanish	play for	Real Madrid Castilla	361
Álvaro Borja Morata Martín	play for	Real Madrid Castilla	361
Lucas Martínez	play for	Celta de Vigo	362
Spanish	play for	Celta de Vigo	362
Enrique	play for	Celta de Vigo	362
Éver Maximiliano David Banega	play for	Valencia CF	364
Éver Maximiliano David Banega	play in	Spain	364
Valencia CF	locate in	Spain	364
Daniel Campos Toro	play for	Granada	365
Daniel Campos Toro	play for	Spanish La Liga	365
Jaime Gavilán Martínez	play for	Getafe CF	366
Gavilán	play for	Getafe CF	366
Spanish	play for	Getafe CF	366
Jaime Gavilán Martínez	born in	Valencia	366
Kevin Mathieu Vinetot	play in	Genoa	367
Kevin Mathieu Vinetot	play for	Crotone	367
Crotone	play in	Genoa	367
Simone Salviato	born in	Padua	369
Vigo	locate in	Spain	371
Estadio Municipal de Balaídos	locate in	Spain	371
Galicia	locate in	Spain	372
Estadio Municipal de Riazor	locate in	Spain	372
Seville	locate in	Spain	373
Estadio Benito Villamarín	locate in	Spain	373
Alfonso Pérez	locate in	Spain	374
Getafe	locate in	Spain	374
Basque Country	locate in	Spain	375
Estadio San Mamés	locate in	Spain	375
AKA La Catedral	locate in	Spain	375
Bilbao	locate in	Spain	375
Estadio La Rosaleda	locate in	Spain	376
Málaga	locate in	Spain	376
Andalusia	locate in	Spain	376
Giuseppe Sculli	born in	Locri	377
Giuseppe Sculli	play in	Lazio	377
Giuseppe Sculli	play for	Genoa	377
Giuseppe Sculli	born in	Calabria	377
Locri	locate in	Calabria	377
Genoa	play in	Lazio	377
Jonathan	play for	Getafe CF	378
Jonathan López Pérez	refer as	Spanish	378
Jonathan López Pérez	refer as	Jonathan	378
Spanish	play for	Getafe CF	378
Amauri Carvalho de Oliveira	refer as	Fiorentina	380
Amauri Carvalho de Oliveira	refer as	Amauri	380
Amauri	refer as	Fiorentina	380
Reggina	play in	Napoli	381
Roberto Insigne	play in	Napoli	381
Roberto Insigne	play for	Reggina	381
Roberto Insigne	play for	Lega Pro	381
Lega Pro	play in	Napoli	381
Cyril Théréau	play for	Chievo Verona	382
Cyril Théréau	born in	France	382
Delfino Pescara	play in	A.S. Roma	383
Tomas Švedkauskas	play in	A.S. Roma	383
Tomas Švedkauskas	play for	Delfino Pescara	383
Calderón Stadium	locate in	Arganzuela	386
Atlético Madrid	locate in	Arganzuela	386
Atlético Madrid	locate in	Spanish	386
Calderón Stadium	locate in	Madrid	386
La Liga	locate in	Arganzuela	386
La Liga	locate in	Spanish	386
La Liga	locate in	Madrid	386
Atlético Madrid	locate in	Madrid	386
Calderón Stadium	locate in	Spanish	386
Real Betis	locate in	La Liga	387
José Cañas Ruiz-Herrera	play in	La Liga	387
José Cañas Ruiz-Herrera	play for	Real Betis	387
Spanish	play in	La Liga	387
José Cañas Ruiz-Herrera	born in	Jerez de la Frontera	387
Spanish	play for	Real Betis	387
Vicenza Calcio	play in	Milan	388
Andrea Petagna	play in	Milan	388
Andrea Petagna	play for	Vicenza Calcio	388
Boukary Dramé	play for	A.C. ChievoVerona	390
Boukary Dramé	born in	Villepinte	390
Boukary Dramé	play in	Italy	390
Ledian Memushaj	play for	Portogruaro	391
Ledian Memushaj	play in	Chievo	391
Portogruaro	play in	Chievo	391
Matías Nahuel Leiva Esquivel	refer as	Spanish	393
Bergamo	locate in	Italy	394
Atleti Azzurri	locate in	Italy	394
Tarragona	refer as	Catalonia	395
Tarragona	refer as	Tarragona	395
Tarragona	refer as	Spanish	395
Spanish	locate in	Tarragona	395
Nicolás Andrés Burdisso	play for	A.S. Roma	396
Daniel 'Dani ' Abalo Paulos	play in	Celta de Vigo	397
Daniel 'Dani ' Abalo Paulos	born in	Vilagarcía de Arousa	397
Spanish	play for	Tarragona	397
Spanish	play in	Celta de Vigo	397
Vilagarcía de Arousa	locate in	Pontevedra	397
Tarragona	play in	Celta de Vigo	397
Daniel 'Dani ' Abalo Paulos	born in	Pontevedra	397
Daniel 'Dani ' Abalo Paulos	play for	Tarragona	397
Filip Đorđević	born in	Yugoslavia	398
FC Nantes	locate in	Ligue	398
Yugoslavia	locate in	Serbia	398
Filip Đorđević	play for	FC Nantes	398
Filip Đorđević	play in	Ligue	398
Belgrade	locate in	Serbia	398
Filip Đorđević	born in	Serbia	398
Filip Đorđević	born in	Belgrade	398
Lucas Alfonso Orban	born in	Buenos Aires	399
Alen Stevanović	born in	Zürich	400
Alen Stevanović	play for	Torino	400
Roberto Maximiliano Pereyra	play for	Udinese	401
Enej Jelenič	play for	Calcio Padova	402
Dejan Lekić	play in	Spanish La Liga	403
Serbian	play for	CA Osasuna	403
CA Osasuna	locate in	Spanish La Liga	403
Dejan Lekić	play for	CA Osasuna	403
Dejan Lekić	born in	Kraljevo	403
Serbian	play in	Spanish La Liga	403
Leonardo Capezzi	play for	Varese	404
João Pedro Cavaco Cancelo	play for	Valencia CF	405
Portuguese	play for	Valencia CF	405
Jordi Masip López	play for	FC Barcelona B	408
Jordi Masip López	born in	Barcelona	408
Sabadell	locate in	Catalonia	408
Jordi Masip López	born in	Catalonia	408
Spanish	play for	FC Barcelona B	408
Jordi Masip López	born in	Sabadell	408
Barcelona	locate in	Catalonia	408
Ivaylo Chochev	play for	Palermo	409
Spanish	play for	UD Almería	410
Valls	locate in	Catalonia	410
Tarragona	locate in	Catalonia	410
Aleix Vidal Parreu	play for	UD Almería	410
Aleix Vidal Parreu	born in	Catalonia	410
Aleix Vidal Parreu	born in	Valls	410
Aleix Vidal Parreu	born in	Tarragona	410
Matías Vecino Falero	play in	Uruguay	412
Matías Vecino Falero	play for	Nacional	412
Matteo Brighi	born in	Rimini	413
Spanish	play for	Sevilla FC	414
Diego López Rodríguez	play for	Sevilla FC	414
Gennaro Troianiello	play for	Sassuolo	417
Sassuolo	play in	Siena	417
Gennaro Troianiello	play in	Siena	417
Damjan Đoković	play for	Cesena	418
Denis Suárez Fernández	play for	Manchester City	419
Antonio Balzano	born in	Bitonto	420
Antonio Balzano	play for	Pescara	420
Fuorigrotta	locate in	Italy	421
Naples	locate in	Italy	421
Stadio San Paolo	locate in	Italy	421
Michael Kojo Essien	refer as	Mickaël Essien	422
Michael Kojo Essien	play for	Chelsea	422
Gianvito Plasmati	born in	Matera	423
Gianvito Plasmati	play for	A.S.	423
Salerno	locate in	Salernitana Sport	424
Real Valladolid	play in	Rayo Vallecano	425
Johan Andrés Mojica Palacio	play in	Rayo Vallecano	425
Johan Andrés Mojica Palacio	play for	Real Valladolid	425
Tiberio Guarente	born in	Pisa	426
Tiberio Guarente	play for	Sevilla FC	426
Tiberio Guarente	play for	La Liga	426
Nico Pulzetti	born in	Rimini	427
Pablo Javier Pérez	born in	Rosario	428
Toni Kroos	play for	Bayern Munich	430
Federico Peluso	play for	Atalanta	431
Federico Peluso	play in	Italy	431
Spanish	play in	Athletic Bilbao	432
Spanish	play for	RCD	432
Enric Saborit Teixidor	play in	Athletic Bilbao	432
Enric Saborit Teixidor	play for	RCD	432
RCD	play in	Athletic Bilbao	432
Enric Saborit Teixidor	play for	RCD	432
Spanish	play for	RCD	432
RCD	play in	Athletic Bilbao	432
Antonio Donnarumma	play for	Gubbio	433
Antonio Donnarumma	play in	Milan	433
Gubbio	play in	Milan	433
Anderson Hernanes de Carvalho Andrade Lima	refer as	Hernanes	434
Hernanes	play for	Lazio	434
Gary Medel	play for	La Liga	435
Gary Alexis Medel Soto	born in	Santiago	435
Gary Alexis Medel Soto	born in	Conchalí	435
Gary Medel	play for	Sevilla FC	435
Conchalí	locate in	Santiago	435
Gary Alexis Medel Soto	refer as	Gary Medel	435
Aniello Cutolo	born in	Naples	436
Victor Matheus da Silva	play in	Chievo	437
Victor Matheus da Silva	play for	Brescia	437
Brescia	play in	Chievo	437
Fabio Salvatore Aveni	play for	Catania	438
Lazaros Christodoulopoulos	born in	Thessaloniki	439
Alessandro Bastrini	born in	Domodossola	440
Alessandro Bastrini	play for	Vicenza	440
Cristian Darío Álvarez	born in	Santa Fe	441
Cristian Darío Álvarez	play in	Spain	441
Cristian Darío Álvarez	play for	RCD Espanyol	441
RCD Espanyol	locate in	Spain	441
Cristian Darío Álvarez	born in	Lagos	441
Lagos	locate in	Santa Fe	441
Javier	born in	Barcelona	442
Márquez Moreno	born in	Catalonia	442
Spanish	play for	RCD Espanyol	442
Barcelona	locate in	Catalonia	442
Javier	born in	Catalonia	442
Javier	play for	RCD Espanyol	442
Márquez Moreno	play for	RCD Espanyol	442
Márquez Moreno	born in	Barcelona	442
Kalidou Koulibaly	play for	Metz in Ligue	443
Davide Brivio	play for	Lecce	444
Carles Planas Antolínez	born in	Barcelona	445
Carles Planas Antolínez	born in	Catalonia	445
Barcelona	locate in	Catalonia	445
Carles Planas Antolínez	play for	FC Barcelona B	445
Carles Planas Antolínez	born in	Sant Celoni	445
Spanish	play for	FC Barcelona B	445
Sant Celoni	locate in	Catalonia	445
Gonzalo Rubén Bergessio	born in	Córdoba	446
Gonzalo Rubén Bergessio	play for	Calcio Catania	446
Córdoba	locate in	Córdoba Province	446
Gonzalo Rubén Bergessio	born in	Córdoba Province	446
Racing Club de Avellaneda	play in	RCD Espanyol	447
Capitán Bermúdez	locate in	Santa Fe	447
Iván Alexis Pillud	born in	Santa Fe	447
Iván Alexis Pillud	born in	Capitán Bermúdez	447
Iván Alexis Pillud	play in	RCD Espanyol	447
Iván Alexis Pillud	play in	Argentine Primera División	447
Iván Alexis Pillud	play for	Racing Club de Avellaneda	447
Argentine Primera División	play in	RCD Espanyol	447
Racing Club de Avellaneda	locate in	Argentine Primera División	447
A.C. Cesena	locate in	A. Martinho	448
Calcio Catania	locate in	A. Martinho	448
Raphael Martinho Alves de Lima	refer as	Raphael Martinho	448
Guido Marilungo	play for	Atalanta	449
Lara Grande	born in	Montoro	450
Montoro	locate in	Córdoba	450
Javier 'Javi	born in	Montoro	450
Lara Grande	born in	Córdoba	450
Lara Grande	play for	Lucena CF	450
Javier 'Javi	play for	Lucena CF	450
Javier 'Javi	born in	Córdoba	450
Emerson Palmieri dos Santos	born in	Santos	451
Emerson Palmieri dos Santos	refer as	Emerson Palmieri	451
Emerson Palmieri	play for	Santos FC	451
Riccardo Cazzola	play for	Pergocrema	452
Riccardo Cazzola	play in	Olbia Calcio	452
Riccardo Cazzola	play in	Sambenedettese	452
Riccardo Cazzola	play for	Perugia Calcio	452
Spanish	play for	Villarreal CF B	454
Antonio García Aranda	play for	Villarreal CF B	454
Antonio García Aranda	born in	Alcalá de Henares	454
Antonio García Aranda	born in	Madrid	454
Alcalá de Henares	locate in	Madrid	454
Radja Nainggolan	play in	Italy	455
Cagliari Calcio	locate in	Italy	455
Radja Nainggolan	play for	Cagliari Calcio	455
Brescia Calcio	locate in	B. Salamon	456
Jaime	born in	Castile-La Mancha	457
Jaime Jiménez Merlo	refer as	Jaime	457
Ciudad Real	locate in	Castile-La Mancha	457
Jaime Jiménez Merlo	play for	Real Valladolid	457
Jaime Jiménez Merlo	born in	Ciudad Real	457
Valdepeñas	locate in	Castile-La Mancha	457
Jaime	play for	Real Valladolid	457
Jaime	born in	Ciudad Real	457
Jaime	born in	Valdepeñas	457
Jaime Jiménez Merlo	born in	Valdepeñas	457
Jaime Jiménez Merlo	born in	Castile-La Mancha	457
Uberaba	locate in	Brazil	458
Zé Eduardo	born in	Brazil	458
Zé Eduardo	born in	Uberaba	458
Zé Eduardo	play for	Empoli F.C	458
José Eduardo de Araújo	born in	Brazil	458
José Eduardo de Araújo	play for	Empoli F.C	458
José Eduardo de Araújo	born in	Uberaba	458
Júlio César Jacobi	refer as	Júlio César	460
Santander	locate in	Cantabria	461
Sergio Canales Madrazo	born in	Santander	461
Sergio Canales Madrazo	born in	Cantabria	461
Sergio Canales Madrazo	play for	Real Madrid	461
Spanish	play for	Real Madrid	461
Cristian Bustos Costa	born in	Alicante	464
Cristian Bustos Costa	play for	Celta de Vigo	464
Cristian Bustos Costa	born in	Valencia	464
Alicante	locate in	Valencia	464
Mapou Yanga-Mbiwa	play in	Ligue	465
Montpellier	locate in	Ligue	465
Mapou Yanga-Mbiwa	play for	Montpellier	465
Simon Makienok Christoffersen	play for	Centre Foward for Danish Superliga	466
Sidnei Rechel da Silva Junior	born in	Rio Grande	467
Sidnei	born in	Rio Grande	467
Sidnei Rechel da Silva Junior	refer as	Sidnei	467
Sidnei Rechel da Silva Junior	play in	Turkey	467
Sidnei	play in	Turkey	467
Bologna Football Club	refer as	Football League	468
Bologna	locate in	Emilia-Romagna	468
Bologna Football Club	refer as	Emilia-Romagna	468
Football League	locate in	Emilia-Romagna	468
Bologna	locate in	Emilia-Romagna	468
Bologna Football Club	refer as	Bologna	468
Bologna Football Club	refer as	Bologna	468
Athletic Bilbao	refer as	Spain	469
Basque Country	locate in	Spain	469
Athletic Club	locate in	Spain	469
Athletic Bilbao	refer as	Basque Country	469
Athletic Club	refer as	Athletic Bilbao	469
Bilbao	locate in	Spain	469
Athletic Bilbao	refer as	Bilbao	469
Madrid	play in	La Liga	471
Club Atlético de Madrid	refer as	Atlético de Madrid	471
Atlético de Madrid	play in	La Liga	471
Spanish	locate in	Madrid	471
Spanish	play in	La Liga	471
Club Atlético de Madrid	refer as	Madrid	471
Atlético de Madrid	locate in	Madrid	471
Club Atlético de Madrid	refer as	Spanish	471
Raúl Fernández-Cavada Mateos	born in	Biscay	472
Spanish	play for	Athletic Bilbao	472
Raúl Fernández-Cavada Mateos	born in	Bilbao	472
Raúl Fernández-Cavada Mateos	refer as	Spanish	472
Raúl Fernández-Cavada Mateos	play for	Athletic Bilbao	472
Bilbao	locate in	Biscay	472
Barcelona	refer as	Barça	473
Futbol Club Barcelona	refer as	Barcelona	473
Futbol Club Barcelona	refer as	Barça	473
Barcelona	locate in	Spain	473
Barça	refer as	Spain	473
Catalonia	locate in	Spain	473
Barça	refer as	Catalonia	473
Barcelona	refer as	Barcelona	473
Barcelona	refer as	Catalonia	473
Barcelona	refer as	Spain	473
Barça	refer as	Barcelona	473
Futbol Club Barcelona	locate in	Spain	473
Parma Football Club	refer as	Parma	474
Mario Angel Paglialunga	born in	Rosario	475
Calcio Catania	locate in	A. Paglialunga	475
Spanish	play for	Athletic Bilbao	476
Borja Ekiza Imaz	born in	Navarre	476
Borja Ekiza Imaz	born in	Pamplona	476
Borja Ekiza Imaz	play for	Athletic Bilbao	476
Pamplona	locate in	Navarre	476
Moaña	locate in	Galicia	477
Iago Aspas Juncal	play for	Celta de Vigo	477
Iago Aspas Juncal	born in	Galicia	477
Iago Aspas Juncal	born in	Moaña	477
Spanish	play for	Celta de Vigo	477
Pontevedra	locate in	Galicia	477
Iago Aspas Juncal	born in	Pontevedra	477
Dany Achille Nounkeu Tchounkeu	play for	Galatasaray	478
Dany Achille Nounkeu Tchounkeu	born in	Yaoundé	478
Dany Achille Nounkeu Tchounkeu	play in	Cameroon	478
Turin	locate in	Italy	479
Stadio Filadelfia	locate in	Italy	479
Spanish	play in	Sevilla FC	480
Javier	play in	Sevilla FC	480
Córdoba	locate in	Andalusia	480
Ciprian Tătăruşanu	play for	Steaua Bucureşti	483
Società Sportiva Lazio	locate in	Rome	484
Società Sportiva Lazio	refer as	Lazio	484
Lazio	refer as	Rome	484
Javier	play for	RCD Mallorca	485
Valencia Club	refer as	Valencia CF	486
Valencia Club	locate in	Valencia	486
València Club de Futbol	refer as	Valencia CF	486
Valencia Club	refer as	Los Che	486
València Club de Futbol	refer as	Los Che	486
Valencia Club	refer as	Valencia	486
València Club de Futbol	refer as	Valencia	486
Spanish	locate in	Valencia	486
Real Madrid C.F.	refer as	Real Madrid	487
Real Madrid C.F.	locate in	Spain	487
Real Madrid	refer as	Spain	487
Real Madrid	refer as	Madrid	487
Madrid	locate in	Spain	487
Juventus Football Club S.p.A.	refer as	Juventus	488
Turin	locate in	Piedmont	488
Juve	locate in	Piedmont	488
Hellas Verona Football Club	locate in	Veneto	490
Verona	locate in	Veneto	490
Football Club Internazionale Milano S.p.A.	refer as	Milan	491
Milan	locate in	Lombardy	491
Football Club Internazionale Milano S.p.A.	refer as	Inter	491
Internazionale	refer as	Inter	491
Inter	locate in	Lombardy	491
Football Club Internazionale Milano S.p.A.	refer as	Lombardy	491
Internazionale	refer as	Lombardy	491
Internazionale	refer as	Milan	491
Football Club Internazionale Milano S.p.A.	refer as	Internazionale	491
Gerard Deulofeu Lázaro	play for	FC Barcelona B	492
Riudarenes	locate in	Catalonia	492
Girona	locate in	Catalonia	492
Gerard Deulofeu Lázaro	born in	Girona	492
Spanish	play for	FC Barcelona B	492
Gerard Deulofeu Lázaro	born in	Catalonia	492
Gerard Deulofeu Lázaro	born in	Riudarenes	492
Francesco Bardi	play for	Livorno	496
Francesco Bardi	born in	Livorno	496
Francesco Bardi	play in	Internazionale	496
Livorno	play in	Internazionale	496
Diego Perotti	born in	Moreno	497
Diego Perotti	play for	Sevilla FC in La Liga	497
Moreno	locate in	Buenos Aires	497
Diego Perotti	born in	Buenos Aires	497
Fiorentina	refer as	Tuscany	498
ACF Fiorentina	refer as	Fiorentina	498
Fiorentina	refer as	Florence	498
Associazione Calcio Milan	refer as	A.C. Milan	499
Milan	locate in	Milan	499
Milan	found by	Herbert Kilpin	499
Associazione Calcio Milan	refer as	Milan	499
Milan	locate in	Lombardy	499
Milan	found by	Alfred Edwards	499
A.C. Milan	refer as	Milan	499
Gabriele Moncini	play for	Cesena	500
Guillermo Daniel Rodríguez Pérez	born in	Montevideo	503
Achille Coser	play for	Novara Calcio	506
Antonio Amaya Carazo	play for	Real Betis	507
Gabriele Perico	born in	Bergamo	508
Gabriele Perico	born in	Italy	508
Bergamo	locate in	Italy	508
Spanish	play for	Sporting de Gijón	510
Hugo Fraile Martínez	play for	Sporting de Gijón	510
Alessio Romagnoli	play for	Sampdoria	511
Alessio Romagnoli	play in	Roma	511
Córdoba CF	play in	Manchester City	512
Bruno Zuculini	play in	Manchester City	512
Bruno Zuculini	play for	Córdoba CF	512
Marc-André ter Stegen	play for	Borussia Mönchengladbach	515
Roger Martí Salvador	refer as	Spanish	516
Roger Martí Salvador	refer as	Roger	516
Roger	play for	Levante UD	516
Spanish	play for	Levante UD	516
Roger Martí Salvador	play for	Levante UD	516
José Ángel Alonso Martín	refer as	Spanish	517
Spanish	play for	Elche CF	517
José Ángel	play for	Elche CF	517
José Ángel Alonso Martín	refer as	José Ángel	517
Jorge Luiz Frello	refer as	Jorginho	519
Jorginho	play for	Hellas Verona	519
Spanish	play for	Sevilla FC	520
Álvaro Negredo Sánchez	play for	Sevilla FC	520
Pedro Mosquera Parada	play in	Getafe CF	521
Pedro Mosquera Parada	play in	La Liga	521
Real Madrid Castilla	play in	La Liga	521
Pedro Mosquera Parada	born in	Galicia	521
Pedro Mosquera Parada	play for	Real Madrid Castilla	521
Real Madrid Castilla	play in	Getafe CF	521
Spanish	play in	La Liga	521
Getafe CF	locate in	La Liga	521
Spanish	play for	Real Madrid Castilla	521
Spanish	play in	Getafe CF	521
Adrián González Morales	refer as	Spanish	523
Adrián González Morales	born in	Madrid	523
Alessandro Gamberini	born in	Bologna	524
Alessandro Gamberini	play for	ACF Fiorentina	524
Michał Chrapek	play for	Kolejarz Stróże	525
Michał Chrapek	born in	Jaworzno	525
Marios Oikonomou	play for	Bologna	526
Madrid	locate in	Spain	527
Estadio Teresa Rivero	refer as	Madrid	527
Estadio Teresa Rivero	refer as	Spain	527
Portuguese	play for	Deportivo de La Coruña	528
Portuguese	play in	Benfica	528
Ivan Ricardo Neves Abreu Cavaleiro	play for	Deportivo de La Coruña	528
Ivan Ricardo Neves Abreu Cavaleiro	play in	Benfica	528
Deportivo de La Coruña	play in	Benfica	528
Antonio Rozzi	play for	Lazio	530
Antonio Rozzi	born in	Italy	530
Antonio Rozzi	born in	Rome	530
Carlos Javier Acuña Caballero	born in	Encarnación	531
Carlos Javier Acuña Caballero	play for	Girona FC	531
Ânderson Miguel da Silva	play for	Cagliari Calcio	532
Cagliari Calcio	locate in	Italy	532
Ânderson Miguel da Silva	play in	Italy	532
David Ferreiro Quiroga	play for	Lugo	533
Spanish	play for	Lugo	533
Ibrahima Mbaye	play in	Internazionale	535
Ibrahima Mbaye	play for	Bologna	535
Bologna	play in	Internazionale	535
Adel Taarabt	play for	QPR	536
Adel Taarabt	play for	Queens Park Rangers	536
Oleksandr Pavlovych Yakovenko	play for	Belgian Jupiler Pro League	537
Ukrainian	play for	Leuven	537
Oleksandr Pavlovych Yakovenko	play for	Leuven	537
Ukrainian	play for	Belgian Jupiler Pro League	537
Oleksandr Pavlovych Yakovenko	born in	Kiev	537
Juan Surraco	play for	Torino F.C	539
Andrea Pisanu	play for	Bologna F.C	540
Lega Pro Prima Divisione	play in	Napoli	541
Luigi Sepe	play for	Lega Pro Prima Divisione	541
Luigi Sepe	play in	Napoli	541
Luigi Sepe	play for	Pisa	541
Pisa	play in	Napoli	541
Adama Touré	born in	Mali	542
Bamako	play in	Paris	542
Marco Motta	play in	Juventus	543
Marco Motta	play for	Calcio Catania	543
Davide Astori	play for	Cagliari	544
Marco Marchionni	play for	Fiorentina	545
Marco Silvestri	play for	Chievo	546
Alessandro Ligi	play for	Bari	548
Víctor Camarasa Ferrando	play for	Levante UD	549
Spanish	play for	Levante UD	549
Roberto Guana	play for	Cesena	550
Quartu Sant'Elena	locate in	Italy	551
Stadio Comunale	locate in	Italy	551
Sardinia	locate in	Italy	551
Mariano Julio Izco	born in	Argentina	552
Mariano Julio Izco	born in	Buenos Aires	552
Mariano Julio Izco	play for	Calcio Catania	552
Pablo Daniel Osvaldo	play for	Roma	553
Juan Carlos Paredes Reasco	play for	Deportivo Quito	554
Juan Carlos Paredes Reasco	born in	Esmeraldas	554
Javier Hernández Balcázar	play for	Manchester United	555
Haris Medunjanin	play for	Tel Aviv F.C	556
Romano Perticone	born in	Melzo	557
Mauricio Ricardo Pinilla Ferrera	play in	Italy	558
U.S. Città di Palermo	locate in	Italy	558
Cagliari Calcio	play in	Italy	558
Mauricio Ricardo Pinilla Ferrera	play for	Cagliari Calcio	558
Mauricio Ricardo Pinilla Ferrera	play in	U.S. Città di Palermo	558
Cagliari Calcio	play in	U.S. Città di Palermo	558
Souleymane	play in	Leicester City	559
Bamba	play in	Ivory Coast	559
Souleymane	play in	Ivory Coast	559
Bamba	play in	Leicester City	559
Lucas Evangelista Santana de Oliveira	play for	Udinese	560
Cristian Molinaro	play for	VfB Stuttgart	561
Salih Uçan	born in	Marmaris	562
Pedro Henrique de Castro Silva	born in	Brazil	563
Pedro Henrique de Castro Silva	born in	Volta Redonda	563
Pedro Henrique de Castro Silva	play for	Santos	563
Volta Redonda	locate in	Brazil	563
Alessio Sestu	born in	Rome	564
Alessio Sestu	play for	Siena	564
Domenico Maietta	play for	Hellas Verona	565
Bosnian	play in	Belgium	566
Bosnian	play for	Kortrijk	566
Ervin Zukanović	play for	Kortrijk	566
Ervin Zukanović	play in	Belgium	566
Kortrijk	play in	Belgium	566
Emiliano Adrián Insúa Zapata	play in	Argentina	567
Fernando Pacheco Flores	born in	Extremadura	568
Badajoz	locate in	Extremadura	568
Fernando Pacheco Flores	play for	Real Madrid C	568
Fernando Pacheco Flores	born in	Badajoz	568
Spanish	play for	Real Madrid C	568
Universidad Católica	locate in	Primera División	569
Chile	locate in	Primera División	569
Enzo Pablo Andía Roco	play for	Universidad Católica	569
Enzo Pablo Andía Roco	play in	Chile	569
